"Month (7,8)",Year,Abdomen Species ID,SampleName,Legs,PoolName,InternalNum
August,2022,p,2.DP4.24,,PA22.DP4(2),
August,2022,p,3.DP4.24,,PA22.DP4(2),
August,2022,p,4.DP4.24,,PA22.DP4(2),
August,2022,p,5.DP4.24,,PA22.DP4(2),
August,2022,p,1.EG3.23,,PA22.EG3(1),
August,2022,p,2.EG3.23,,PA22.EG3(1),
August,2022,p,3.EG3.23,,PA22.EG3(1),
August,2022,p,4.EG3.23,,PA22.EG3(1),
August,2022,p,5.EG3.23,,PA22.EG3(1),
August,2022,p,6.EG3.23,,PA22.EG3(1),
August,2022,p,7.EG3.23,,PA22.EG3(1),
August,2022,p,8.EG3.23,,PA22.EG3(1),
August,2022,p,1.EG3.23*,,PA22.EG3(1),
August,2022,p,2.EG3.23*,,PA22.EG3(1),
August,2022,p,3.EG3.23*,,PA22.EG3(2),
August,2022,p,4.EG3.23*,,PA22.EG3(2),
August,2022,p,5.EG3.23*,,PA22.EG3(2),
August,2022,p,6.EG3.23*,,PA22.EG3(2),
August,2022,p,7.EG3.23*,,PA22.EG3(2),
August,2022,p,2.EG3.24,,PA22.EG3(2),
August,2022,p,3.EG3.24,,PA22.EG3(2),
August,2022,p,4.EG3.24,,PA22.EG3(2),
August,2022,p,5.EG3.24,,PA22.EG3(2),
August,2022,p,6.EG3.24,,PA22.EG3(2),
August,2022,p,1.PR1.23,,PA22.PR1(1),
August,2022,p,2.PR1.23,,PA22.PR1(1),
August,2022,p,3.PR1.23,,PA22.PR1(1),
August,2022,p,4.PR1.23,,PA22.PR1(1),
August,2022,p,5.PR1.23,,PA22.PR1(1),
August,2022,p,6.PR1.23,,PA22.PR1(1),
August,2022,p,7.PR1.23,,PA22.PR1(1),
August,2022,p,8.PR1.23,,PA22.PR1(1),
August,2022,p,2.PR1.23*,,PA22.PR1(1),
August,2022,p,3.PR1.26,,PA22.PR1(1),
August,2022,p,4.PR1.26,,PA22.PR1(2),
August,2022,p,5.PR1.26,,PA22.PR1(2),
August,2022,p,6.PR1.26,,PA22.PR1(2),
August,2022,p,7.PR1.26,,PA22.PR1(2),
August,2022,p,2.PR1.26,,PA22.PR1(2),
August,2022,p,3.PR1.26*,,PA22.PR1(2),
August,2022,p,4.PR1.26*,,PA22.PR1(2),
August,2022,p,5.PR1.26*,,PA22.PR1(2),
August,2022,p,6.PR1.26*,,PA22.PR1(2),
August,2022,p,7.PR1.26*,,PA22.PR1(2),
August,2022,p,1.AH1.23,,PA22.AH1(1),
August,2022,p,2.AH1.23,,PA22.AH1(1),
August,2022,p,3.AH1.23,,PA22.AH1(1),
August,2022,p,4.AH1.23,,PA22.AH1(1),
August,2022,p,5.AH1.23,,PA22.AH1(1),
August,2022,p,6.AH1.23,,PA22.AH1(1),
August,2022,p,7.AH1.23,,PA22.AH1(1),
August,2022,p,8.AH1.23,,PA22.AH1(1),
August,2022,p,1.AH1.23*,,PA22.AH1(1),
August,2022,p,2.AH1.23*,,PA22.AH1(1),
August,2022,p,3.AH1.23*,,PA22.AH1(2),
August,2022,p,4.AH1.23*,,PA22.AH1(2),
August,2022,p,5.AH1.23*,,PA22.AH1(2),
August,2022,p,6.AH1.23*,,PA22.AH1(2),
August,2022,p,7.AH1.23*,,PA22.AH1(2),
August,2022,p,1.AH1.24,,PA22.AH1(2),
August,2022,p,2.AH1.24,,PA22.AH1(2),
August,2022,p,3.AH1.24,,PA22.AH1(2),
August,2022,p,4.AH1.24,,PA22.AH1(2),
August,2022,p,5.AH1.24,,PA22.AH1(2),
August,2022,p,1.PH1.23,,PA22.PH1(1),
August,2022,p,2.PH1.23,,PA22.PH1(1),
August,2022,p,3.PH1.23,,PA22.PH1(1),
August,2022,p,4.PH1.23,,PA22.PH1(1),
August,2022,p,5.PH1.23,,PA22.PH1(1),
August,2022,p,6.PH1.23,,PA22.PH1(1),
August,2022,p,7.PH1.23,,PA22.PH1(1),
August,2022,p,8.PH1.23,,PA22.PH1(1),
August,2022,p,1.PH1.25,,PA22.PH1(1),
August,2022,p,2.PH1.25,,PA22.PH1(1),
August,2022,p,3.PH1.25,,PA22.PH1(2),
August,2022,p,4.PH1.25,,PA22.PH1(2),
August,2022,p,5.PH1.25,,PA22.PH1(2),
August,2022,p,6.PH1.25,,PA22.PH1(2),
August,2022,p,7.PH1.25,,PA22.PH1(2),
August,2022,p,1.PH1.25*,,PA22.PH1(2),
August,2022,p,2.PH1.25*,,PA22.PH1(2),
August,2022,p,3.PH1.25*,,PA22.PH1(2),
August,2022,p,4.PH1.25*,,PA22.PH1(2),
August,2022,p,5.PH1.26,,PA22.PH1(2),
August,2022,p,1.MP1.23,,PA22.MP1(1),
August,2022,p,2.MP1.23,,PA22.MP1(1),
August,2022,p,3.MP1.23,,PA22.MP1(1),
August,2022,p,5.MP1.23,,PA22.MP1(1),
August,2022,p,6.MP1.23,,PA22.MP1(1),
August,2022,p,8.MP1.24,,PA22.MP1(1),
August,2022,p,1.MP1.24,,PA22.MP1(1),
August,2022,p,5.MP1.30,,PA22.MP1(1),
August,2022,p,6.MP1.30,,PA22.MP1(1),
August,2022,p,7.MP1.30,,PA22.MP1(1),
August,2022,p,1.SC1.23,,PA22.SC1(1),
August,2022,p,2.SC1.23,,PA22.SC1(1),
August,2022,p,3.SC1.23,,PA22.SC1(1),
August,2022,p,4.SC1.23,,PA22.SC1(1),
August,2022,p,6.SC1.23,,PA22.SC1(1),
August,2022,p,7.SC1.23,,PA22.SC1(1),
August,2022,p,8.SC1.23,,PA22.SC1(1),
August,2022,p,1.SC1.23*,,PA22.SC1(1),
August,2022,p,2.SC1.23*,,PA22.SC1(1),
August,2022,p,3.SC1.23*,,PA22.SC1(1),
August,2022,p,4.SC1.23*,,PA22.SC1(2),
August,2022,p,5.SC1.23*,,PA22.SC1(2),
August,2022,p,6.SC1.23*,,PA22.SC1(2),
August,2022,p,7.SC1.23*,,PA22.SC1(2),
August,2022,p,1.SC1.25,,PA22.SC1(2),
August,2022,p,2.SC1.25,,PA22.SC1(2),
August,2022,p,3.SC1.25,,PA22.SC1(2),
August,2022,p,4.SC1.25,,PA22.SC1(2),
August,2022,p,5.SC1.25,,PA22.SC1(2),
August,2022,p,6.SC1.26,,PA22.SC1(2),
August,2022,p,1.HP1.23,,PA22.HP1(1),
August,2022,p,2.HP1.23,,PA22.HP1(1),
August,2022,p,3.HP1.23,,PA22.HP1(1),
August,2022,p,4.HP1.23,,PA22.HP1(1),
August,2022,p,5.HP1.23,,PA22.HP1(1),
August,2022,p,6.HP1.23,,PA22.HP1(1),
August,2022,p,7.HP1.23,,PA22.HP1(1),
August,2022,p,8.HP1.23,,PA22.HP1(1),
August,2022,p,1.HP1.23*,,PA22.HP1(1),
August,2022,p,2.HP1.23*,,PA22.HP1(1),
August,2022,p,3.HP1.23*,,PA22.HP1(2),
August,2022,p,4.HP1.23*,,PA22.HP1(2),
August,2022,p,5.HP1.23*,,PA22.HP1(2),
August,2022,p,6.HP1.23*,,PA22.HP1(2),
August,2022,p,7.HP1.23*,,PA22.HP1(2),
August,2022,p,1.HP1.24,,PA22.HP1(2),
August,2022,p,2.HP1.24,,PA22.HP1(2),
August,2022,p,3.HP1.24,,PA22.HP1(2),
August,2022,p,4.HP1.24,,PA22.HP1(2),
August,2022,p,5.HP1.24,,PA22.HP1(2),
August,2022,p,1.AH2.23,,PA22.AH2(1),
August,2022,p,2.AH2.23,,PA22.AH2(1),
August,2022,p,3.AH2.23,,PA22.AH2(1),
August,2022,p,4.AH2.23,,PA22.AH2(1),
August,2022,p,5.AH2.23,,PA22.AH2(1),
August,2022,p,6.AH2.23,,PA22.AH2(1),
August,2022,p,7.AH2.23,,PA22.AH2(1),
August,2022,p,8.AH2.23,,PA22.AH2(1),
August,2022,p,1.AH2.23*,,PA22.AH2(1),
August,2022,p,2.AH2.23*,,PA22.AH2(1),
August,2022,p,3.AH2.23*,,PA22.AH2(2),
August,2022,p,4.AH2.23*,,PA22.AH2(2),
August,2022,p,5.AH2.23*,,PA22.AH2(2),
August,2022,p,6.AH2.23*,,PA22.AH2(2),
August,2022,p,7.AH2.23*,,PA22.AH2(2),
August,2022,p,1.AH2.24,,PA22.AH2(2),
August,2022,p,2.AH2.24,,PA22.AH2(2),
August,2022,p,3.AH2.24,,PA22.AH2(2),
August,2022,p,4.AH2.24,,PA22.AH2(2),
August,2022,p,5.AH2.24,,PA22.AH2(2),
August,2022,p,1.HE1.23,,PA22.HE1(1),
August,2022,p,2.HE1.23,,PA22.HE1(1),
August,2022,p,3.HE1.23,,PA22.HE1(1),
August,2022,p,4.HE1.23,,PA22.HE1(1),
August,2022,p,5.HE1.23,,PA22.HE1(1),
August,2022,p,6.HE1.23,,PA22.HE1(1),
August,2022,p,7.HE1.23,,PA22.HE1(1),
August,2022,p,8.HE1.23,,PA22.HE1(1),
August,2022,p,1.HE1.23*,,PA22.HE1(1),
August,2022,p,2.HE1.23*,,PA22.HE1(1),
August,2022,p,3.HE1.23*,,PA22.HE1(2),
August,2022,p,4.HE1.23*,,PA22.HE1(2),
August,2022,p,5.HE1.23*,,PA22.HE1(2),
August,2022,p,6.HE1.23*,,PA22.HE1(2),
August,2022,p,7.HE1.23*,,PA22.HE1(2),
August,2022,p,2.HE1.24,,PA22.HE1(2),
August,2022,p,3.HE1.24,,PA22.HE1(2),
August,2022,p,4.HE1.26,,PA22.HE1(2),
August,2022,p,5.HE1.26,,PA22.HE1(2),
August,2022,p,6.HE1.26,,PA22.HE1(2),
August,2022,p,1.AH3.23,,PA22.AH3(1),
August,2022,p,2.AH3.23,,PA22.AH3(1),
August,2022,p,3.AH3.23,,PA22.AH3(1),
August,2022,p,4.AH3.23,,PA22.AH3(1),
August,2022,p,5.AH3.23,,PA22.AH3(1),
August,2022,p,6.AH3.23,,PA22.AH3(1),
August,2022,p,7.AH3.23,,PA22.AH3(1),
August,2022,p,8.AH3.23,,PA22.AH3(1),
August,2022,p,1.AH3.23*,,PA22.AH3(1),
August,2022,p,2.AH3.23*,,PA22.AH3(1),
August,2022,p,3.AH3.23*,,PA22.AH3(2),
August,2022,p,4.AH3.23*,,PA22.AH3(2),
August,2022,p,5.AH3.23*,,PA22.AH3(2),
August,2022,p,6.AH3.23*,,PA22.AH3(2),
August,2022,p,7.AH3.23*,,PA22.AH3(2),
August,2022,p,1.AH3.24,,PA22.AH3(2),
August,2022,p,2.AH3.24,,PA22.AH3(2),
August,2022,p,3.AH3.24,,PA22.AH3(2),
August,2022,p,4.AH3.24,,PA22.AH3(2),
August,2022,p,5.AH3.24,,PA22.AH3(2),
August,2022,p,2.PH1.23,,PA22.PH1(3),
August,2022,p,3.PH1.23,,PA22.PH1(3),
August,2022,p,5.PH1.24,,PA22.PH1(3),
August,2022,p,6.PH1.24,,PA22.PH1(3),
August,2022,p,7.PH1.24,,PA22.PH1(3),
August,2022,p,1.PH1.26,,PA22.PH1(3),
August,2022,p,2.PH1.26,,PA22.PH1(3),
August,2022,p,3.PH1.26,,PA22.PH1(3),
August,2022,p,4.PH1.26,,PA22.PH1(3),
August,2022,p,5.PH1.26,,PA22.PH1(3),
August,2022,p,6.PH1.26,,PA22.PH1(4),
August,2022,p,7.PH1.26,,PA22.PH1(4),
August,2022,p,8.PH1.26,,PA22.PH1(4),
August,2022,p,1.PH1.26*,,PA22.PH1(4),
August,2022,p,2.PH1.26*,,PA22.PH1(4),
August,2022,p,3.PH1.26*,,PA22.PH1(4),
August,2022,p,4.PH1.26*,,PA22.PH1(4),
August,2022,p,5.PH1.26*,,PA22.PH1(4),
August,2022,p,6.PH1.26*,,PA22.PH1(4),
August,2022,p,7.PH1.26*,,PA22.PH1(4),
August,2022,p,1.AH1.25,,PA22.AH1(3),
August,2022,p,2.AH1.25,,PA22.AH1(3),
August,2022,p,3.AH1.25,,PA22.AH1(3),
August,2022,p,4.AH1.25,,PA22.AH1(3),
August,2022,p,5.AH1.25,,PA22.AH1(3),
August,2022,p,6.AH1.25,,PA22.AH1(3),
August,2022,p,7.AH1.25,,PA22.AH1(3),
August,2022,p,8.AH1.25,,PA22.AH1(3),
August,2022,p,1.AH1.25*,,PA22.AH1(3),
August,2022,p,2.AH1.25*,,PA22.AH1(3),
August,2022,p,3.AH1.25*,,PA22.AH1(4),
August,2022,p,4.AH1.25*,,PA22.AH1(4),
August,2022,p,5.AH1.25*,,PA22.AH1(4),
August,2022,p,6.AH1.25*,,PA22.AH1(4),
August,2022,p,7.AH1.25*,,PA22.AH1(4),
August,2022,p,1.AH1.26,,PA22.AH1(4),
August,2022,p,2.AH1.26,,PA22.AH1(4),
August,2022,p,3.AH1.26,,PA22.AH1(4),
August,2022,p,4.AH1.26,,PA22.AH1(4),
August,2022,p,5.AH1.26,,PA22.AH1(4),
August,2022,p,1.HP1.24,,PA22.HP1(3),
August,2022,p,3.HP1.24,,PA22.HP1(3),
August,2022,p,4.HP1.24,,PA22.HP1(3),
August,2022,p,5.HP1.24,,PA22.HP1(3),
August,2022,p,6.HP1.24,,PA22.HP1(3),
August,2022,p,8.HP1.24,,PA22.HP1(3),
August,2022,p,1.HP1.25,,PA22.HP1(3),
August,2022,p,2.HP1.25,,PA22.HP1(3),
August,2022,p,3.HP1.25,,PA22.HP1(3),
August,2022,p,4.HP1.25,,PA22.HP1(3),
August,2022,p,5.HP1.25,,PA22.HP1(4),
August,2022,p,6.HP1.25,,PA22.HP1(4),
August,2022,p,7.HP1.25,,PA22.HP1(4),
August,2022,p,1.HP1.25*,,PA22.HP1(4),
August,2022,p,2.HP1.25*,,PA22.HP1(4),
August,2022,p,3.HP1.25*,,PA22.HP1(4),
August,2022,p,4.HP1.30,,PA22.HP1(4),
August,2022,p,5.HP1.30,,PA22.HP1(4),
August,2022,p,6.HP1.30,,PA22.HP1(4),
August,2022,p,7.HP1.30,,PA22.HP1(4),
August,2022,p,1.SC1.25,,PA22.SC1(3),
August,2022,p,3.SC1.26,,PA22.SC1(3),
August,2022,p,4.SC1.26,,PA22.SC1(3),
August,2022,p,5.SC1.26,,PA22.SC1(3),
August,2022,p,6.SC1.26,,PA22.SC1(3),
August,2022,p,7.SC1.30,,PA22.SC1(3),
August,2022,p,8.SC1.30,,PA22.SC1(3),
August,2022,p,1.SC1.30,,PA22.SC1(3),
August,2022,p,2.SC1.30,,PA22.SC1(3),
August,2022,p,3.SC1.30,,PA22.SC1(3),
August,2022,p,4.SC1.30,,PA22.SC1(4),
August,2022,p,5.SC1.30,,PA22.SC1(4),
August,2022,p,6.SC1.23,,PA22.SC1(4),
August,2022,p,7.SC1.23,,PA22.SC1(4),
August,2022,p,1.SC1.23,,PA22.SC1(4),
August,2022,p,2.SC1.23,,PA22.SC1(4),
August,2022,p,3.SC1.23,,PA22.SC1(4),
August,2022,p,4.SC1.23,,PA22.SC1(4),
August,2022,p,5.SC1.23,,PA22.SC1(4),
August,2022,p,6.SC1.23*,,PA22.SC1(4),
August,2022,p,1.AH2.25,,PA22.AH2(3),
August,2022,p,2.AH2.25,,PA22.AH2(3),
August,2022,p,3.AH2.25,,PA22.AH2(3),
August,2022,p,4.AH2.25,,PA22.AH2(3),
August,2022,p,5.AH2.25,,PA22.AH2(3),
August,2022,p,6.AH2.25,,PA22.AH2(3),
August,2022,p,7.AH2.25,,PA22.AH2(3),
August,2022,p,1.AH2.25*,,PA22.AH2(3),
August,2022,p,2.AH2.25*,,PA22.AH2(3),
August,2022,p,3.AH2.25*,,PA22.AH2(3),
August,2022,p,4.AH2.25*,,PA22.AH2(4),
August,2022,p,5.AH2.25*,,PA22.AH2(4),
August,2022,p,6.AH2.25*,,PA22.AH2(4),
August,2022,p,7.AH2.25*,,PA22.AH2(4),
August,2022,p,2.AH2.26,,PA22.AH2(4),
August,2022,p,3.AH2.26,,PA22.AH2(4),
August,2022,p,4.AH2.26,,PA22.AH2(4),
August,2022,p,5.AH2.26,,PA22.AH2(4),
August,2022,p,6.AH2.26,,PA22.AH2(4),
August,2022,p,7.AH2.26,,PA22.AH2(4),
August,2022,p,1.ST1.25,,PA22.ST1(3),
August,2022,p,2.ST1.25,,PA22.ST1(3),
August,2022,p,3.ST1.25,,PA22.ST1(3),
August,2022,p,4.ST1.25,,PA22.ST1(3),
August,2022,p,5.ST1.25,,PA22.ST1(3),
August,2022,p,6.ST1.26,,PA22.ST1(3),
August,2022,p,7.ST1.26,,PA22.ST1(3),
August,2022,p,8.ST1.26,,PA22.ST1(3),
August,2022,p,1.ST1.26,,PA22.ST1(3),
August,2022,p,2.ST1.26,,PA22.ST1(3),
August,2022,p,3.ST1.26,,PA22.ST1(4),
August,2022,p,4.ST1.26,,PA22.ST1(4),
August,2022,p,5.ST1.26,,PA22.ST1(4),
August,2022,p,6.ST1.26*,,PA22.ST1(4),
August,2022,p,7.ST1.26*,,PA22.ST1(4),
August,2022,p,1.ST1.23,,PA22.ST1(4),
August,2022,p,2.ST1.23,,PA22.ST1(4),
August,2022,p,3.ST1.23,,PA22.ST1(4),
August,2022,p,4.ST1.23,,PA22.ST1(4),
August,2022,p,5.ST1.23,,PA22.ST1(4),
August,2022,p,1.HE1.25,,PA22.HE1(3),
August,2022,p,2.HE1.25,,PA22.HE1(3),
August,2022,p,3.HE1.25,,PA22.HE1(3),
August,2022,p,4.HE1.25,,PA22.HE1(3),
August,2022,p,5.HE1.25,,PA22.HE1(3),
August,2022,p,6.HE1.25,,PA22.HE1(3),
August,2022,p,7.HE1.25,,PA22.HE1(3),
August,2022,p,8.HE1.25,,PA22.HE1(3),
August,2022,p,1.HE1.25*,,PA22.HE1(3),
August,2022,p,2.HE1.25*,,PA22.HE1(3),
August,2022,p,4.HE1.25*,,PA22.HE1(4),
August,2022,p,5.HE1.25*,,PA22.HE1(4),
August,2022,p,6.HE1.25*,,PA22.HE1(4),
August,2022,p,7.HE1.25*,,PA22.HE1(4),
August,2022,p,1.HE1.30,,PA22.HE1(4),
August,2022,p,2.HE1.25**,,PA22.HE1(4),
August,2022,p,4.HE1.25**,,PA22.HE1(4),
August,2022,p,5.HE1.25**,,PA22.HE1(4),
August,2022,p,6.HE1.25**,,PA22.HE1(4),
August,2022,p,7.HE1.25**,,PA22.HE1(4),
August,2022,p,1.AH3.25,,PA22.AH3(3),
August,2022,p,2.AH3.25,,PA22.AH3(3),
August,2022,p,3.AH3.25,,PA22.AH3(3),
August,2022,p,4.AH3.25,,PA22.AH3(3),
August,2022,p,5.AH3.25,,PA22.AH3(3),
August,2022,p,6.AH3.25,,PA22.AH3(3),
August,2022,p,7.AH3.25,,PA22.AH3(3),
August,2022,p,8.AH3.25,,PA22.AH3(3),
August,2022,p,1.AH3.25*,,PA22.AH3(3),
August,2022,p,2.AH3.25*,,PA22.AH3(3),
August,2022,p,3.AH3.25*,,PA22.AH3(4),
August,2022,p,4.AH3.25*,,PA22.AH3(4),
August,2022,p,5.AH3.25*,,PA22.AH3(4),
August,2022,p,6.AH3.25*,,PA22.AH3(4),
August,2022,p,7.AH3.25*,,PA22.AH3(4),
August,2022,p,1.AH3.30,,PA22.AH3(4),
August,2022,p,2.AH3.30,,PA22.AH3(4),
August,2022,p,3.AH3.30,,PA22.AH3(4),
August,2022,p,4.AH3.30,,PA22.AH3(4),
August,2022,p,5.AH3.30,,PA22.AH3(4),
August,2022,p,2.EG4.25,,PA22.EG4(3),
August,2022,p,4.EG4.25,,PA22.EG4(3),
August,2022,p,5.EG4.25,,PA22.EG4(3),
August,2022,p,6.EG4.26,,PA22.EG4(3),
August,2022,p,7.EG4.26,,PA22.EG4(3),
August,2022,p,8.EG4.26,,PA22.EG4(3),
August,2022,p,1.EG4.26,,PA22.EG4(3),
August,2022,p,2.EG4.26,,PA22.EG4(3),
August,2022,p,3.EG4.26,,PA22.EG4(3),
August,2022,p,4.EG4.26,,PA22.EG4(3),
August,2022,p,1.DP5.24,,PA22.DP5(3),
August,2022,p,2.DP5.24,,PA22.DP5(3),
August,2022,p,3.DP5.24,,PA22.DP5(3),
August,2022,p,4.DP5.24,,PA22.DP5(3),
August,2022,p,5.DP5.24,,PA22.DP5(3),
August,2022,p,6.DP5.24,,PA22.DP5(3),
August,2022,p,7.DP5.24,,PA22.DP5(3),
August,2022,p,8.DP5.24,,PA22.DP5(3),
August,2022,p,1.DP5.24*,,PA22.DP5(3),
August,2022,p,3.DP5.24*,,PA22.DP5(3),
August,2022,p,4.DP5.24*,,PA22.DP5(4),
August,2022,p,5.DP5.24*,,PA22.DP5(4),
August,2022,p,7.DP5.24*,,PA22.DP5(4),
August,2022,p,1.DP5.26,,PA22.DP5(4),
August,2022,p,2.DP5.26,,PA22.DP5(4),
August,2022,p,3.DP5.26,,PA22.DP5(4),
August,2022,p,4.DP5.26,,PA22.DP5(4),
August,2022,p,5.DP5.30,,PA22.DP5(4),
August,2022,p,6.DP5.30,,PA22.DP5(4),
August,2022,p,7.DP5.30,,PA22.DP5(4),
August,2022,p,1.DP1.25,,PA22.DP1(3),
August,2022,p,2.DP1.25,,PA22.DP1(3),
August,2022,p,3.DP1.25,,PA22.DP1(3),
August,2022,p,4.DP1.25,,PA22.DP1(3),
August,2022,p,5.DP1.25,,PA22.DP1(3),
August,2022,p,6.DP1.25,,PA22.DP1(3),
August,2022,p,7.DP1.25,,PA22.DP1(3),
August,2022,p,8.DP1.25,,PA22.DP1(3),
August,2022,p,1.DP1.25*,,PA22.DP1(3),
August,2022,p,2.DP1.25*,,PA22.DP1(3),
August,2022,p,3.DP1.25*,,PA22.DP1(4),
August,2022,p,4.DP1.25*,,PA22.DP1(4),
August,2022,p,5.DP1.25*,,PA22.DP1(4),
August,2022,p,6.DP1.25*,,PA22.DP1(4),
August,2022,p,7.DP1.25*,,PA22.DP1(4),
August,2022,p,1.DP1.26,,PA22.DP1(4),
August,2022,p,2.DP1.26,,PA22.DP1(4),
August,2022,p,3.DP1.26,,PA22.DP1(4),
August,2022,p,4.DP1.26,,PA22.DP1(4),
August,2022,p,5.DP1.26,,PA22.DP1(4),
August,2022,p,1.EG2.26,,PA22.EG2(3),
August,2022,p,2.EG2.26,,PA22.EG2(3),
August,2022,p,3.EG2.26,,PA22.EG2(3),
August,2022,p,4.EG2.26,,PA22.EG2(3),
August,2022,p,5.EG2.26,,PA22.EG2(3),
August,2022,p,6.EG2.26,,PA22.EG2(3),
August,2022,p,7.EG2.26,,PA22.EG2(3),
August,2022,p,8.EG2.26,,PA22.EG2(3),
August,2022,p,1.EG2.26*,,PA22.EG2(3),
August,2022,p,2.EG2.26*,,PA22.EG2(3),
August,2022,p,3.EG2.26*,,PA22.EG2(4),
August,2022,p,4.EG2.26*,,PA22.EG2(4),
August,2022,p,5.EG2.26*,,PA22.EG2(4),
August,2022,p,6.EG2.26*,,PA22.EG2(4),
August,2022,p,7.EG2.26*,,PA22.EG2(4),
August,2022,p,1.EG2.30,,PA22.EG2(4),
August,2022,p,2.EG2.30,,PA22.EG2(4),
August,2022,p,3.EG2.30,,PA22.EG2(4),
August,2022,p,5.EG2.30,,PA22.EG2(4),
August,2022,p,6.EG2.30,,PA22.EG2(4),
August,2022,p,1.DP2.24,,PA22.DP2(3),
August,2022,p,2.DP2.24,,PA22.DP2(3),
August,2022,p,3.DP2.24,,PA22.DP2(3),
August,2022,p,4.DP2.24,,PA22.DP2(3),
August,2022,p,5.DP2.24,,PA22.DP2(3),
August,2022,p,6.DP2.24,,PA22.DP2(3),
August,2022,p,7.DP2.24,,PA22.DP2(3),
August,2022,p,8.DP2.24,,PA22.DP2(3),
August,2022,p,1.DP2.24*,,PA22.DP2(3),
August,2022,p,2.DP2.24*,,PA22.DP2(3),
August,2022,p,3.DP2.24*,,PA22.DP2(4),
August,2022,p,4.DP2.24*,,PA22.DP2(4),
August,2022,p,5.DP2.24*,,PA22.DP2(4),
August,2022,p,6.DP2.24*,,PA22.DP2(4),
August,2022,p,7.DP2.24*,,PA22.DP2(4),
August,2022,p,1.DP2.30,,PA22.DP2(4),
August,2022,p,2.DP2.30,,PA22.DP2(4),
August,2022,p,3.DP2.30,,PA22.DP2(4),
August,2022,p,4.DP2.30,,PA22.DP2(4),
August,2022,p,5.DP2.30,,PA22.DP2(4),
August,2022,p,1.PR3.26,,PA22.PR3(3),
August,2022,p,2.PR3.26,,PA22.PR3(3),
August,2022,p,3.PR3.26,,PA22.PR3(3),
August,2022,p,4.PR3.26,,PA22.PR3(3),
August,2022,p,5.PR3.26,,PA22.PR3(3),
August,2022,p,6.PR3.26,,PA22.PR3(3),
August,2022,p,7.PR3.26,,PA22.PR3(3),
August,2022,p,8.PR3.26,,PA22.PR3(3),
August,2022,p,1.PR3.30,,PA22.PR3(3),
August,2022,p,2.PR3.30,,PA22.PR3(3),
August,2022,p,3.PR2.30,,PA22.PR3(4),
August,2022,p,4.PR3.30,,PA22.PR3(4),
August,2022,p,5.PR3.30,,PA22.PR3(4),
August,2022,p,6.PR3.30,,PA22.PR3(4),
August,2022,p,7.PR3.30,,PA22.PR3(4),
August,2022,p,1.PR3.25,,PA22.PR3(4),
August,2022,p,3.PR3.25,,PA22.PR3(4),
August,2022,p,4.PR3.25,,PA22.PR3(4),
August,2022,p,5.PR3.23,,PA22.PR3(4),
August,2022,p,6.PR3.23,,PA22.PR3(4),
August,2022,p,2.EG1.25,,PA22.EG1(2),
August,2022,p,3.EG1.25,,PA22.EG1(2),
August,2022,p,4.EG1.25,,PA22.EG1(2),
August,2022,p,5.EG1.25,,PA22.EG1(2),
August,2022,p,6.EG1.25,,PA22.EG1(2),
August,2022,p,7.EG1.25,,PA22.EG1(2),
August,2022,p,8.EG1.25,,PA22.EG1(2),
August,2022,p,1.EG1.26,,PA22.EG1(2),
August,2022,p,2.EG1.26,,PA22.EG1(2),
August,2022,p,3.EG1.26,,PA22.EG1(2),
August,2022,p,1.DP3.30,,PA22.DP3(3),
August,2022,p,2.DP3.25,,PA22.DP3(3),
August,2022,p,3.DP3.25,,PA22.DP3(3),
August,2022,p,4.DP3.25,,PA22.DP3(3),
August,2022,p,5.DP3.25,,PA22.DP3(3),
August,2022,p,6.DP3.25,,PA22.DP3(3),
August,2022,p,7.DP3.25,,PA22.DP3(3),
August,2022,p,8.DP3.25,,PA22.DP3(3),
August,2022,p,1.DP3.26,,PA22.DP3(3),
August,2022,p,2.DP3.26,,PA22.DP3(3),
August,2022,p,3.DP3.26,,PA22.DP3(4),
August,2022,p,4.DP3.26,,PA22.DP3(4),
August,2022,p,5.DP3.26,,PA22.DP3(4),
August,2022,p,6.DP3.26,,PA22.DP3(4),
August,2022,p,7.DP3.26,,PA22.DP3(4),
August,2022,p,1.DP3.30,,PA22.DP3(4),
August,2022,p,2.DP3.20,,PA22.DP3(4),
August,2022,p,3.DP3.30,,PA22.DP3(4),
August,2022,p,5.DP3.23,,PA22.DP3(4),
August,2022,p,6.DP3.23,,PA22.DP3(4),
August,2022,p,1.PR1.26,,PA22.PR1(3),
August,2022,p,2.PR1.26,,PA22.PR1(3),
August,2022,p,3.PR1.26,,PA22.PR1(3),
August,2022,p,4.PR1.26,,PA22.PR1(3),
August,2022,p,5.PR1.26,,PA22.PR1(3),
August,2022,p,6.PR1.26,,PA22.PR1(3),
August,2022,p,7.PR1.26,,PA22.PR1(3),
August,2022,p,8.PR1.26,,PA22.PR1(3),
August,2022,p,1.PR1.26*,,PA22.PR1(3),
August,2022,p,2.PR1.26*,,PA22.PR1(3),
August,2022,p,3.PR1.26*,,PA22.PR1(4),
August,2022,p,4.PR1.26*,,PA22.PR1(4),
August,2022,p,5.PR1.26*,,PA22.PR1(4),
August,2022,p,6.PR1.26*,,PA22.PR1(4),
August,2022,p,7.PR1.26*,,PA22.PR1(4),
August,2022,p,1.PR1.30,,PA22.PR1(4),
August,2022,p,2.PR1.30,,PA22.PR1(4),
